user_id,tier,crawled
34674234,SILVER,0
34704459,SILVER,0
34705924,SILVER,0
34707652,SILVER,0
34720333,SILVER,0
34725315,SILVER,0
34741254,SILVER,0
34773143,SILVER,0
34773406,SILVER,0
34775351,SILVER,0
34781846,SILVER,0
34790083,BRONZE,0
34794910,SILVER,0
34797701,SILVER,0
34802402,SILVER,0
34803956,SILVER,0
34807387,SILVER,0
34839798,BRONZE,0
34872292,SILVER,0
34881990,SILVER,0
34882113,BRONZE,0
34885919,SILVER,0
34886724,SILVER,0
34895312,SILVER,0
34901923,SILVER,0
34929429,SILVER,0
34933853,GOLD,0
34940471,BRONZE,0
34979138,SILVER,0
34997532,GOLD,0
35018436,SILVER,0
35035375,BRONZE,0
35035960,SILVER,0
35038428,SILVER,0
35054915,SILVER,0
35070321,SILVER,0
35073572,SILVER,0
35084213,SILVER,0
35102980,SILVER,0
35107394,SILVER,0
35112361,SILVER,0
35123743,SILVER,0
35152982,SILVER,0
35154503,SILVER,0
35155715,SILVER,0
35160434,SILVER,0
35172145,SILVER,0
35175142,SILVER,0
35179962,SILVER,0
35193132,SILVER,0
35204815,SILVER,0
35211792,BRONZE,0
35230236,SILVER,0
35231243,SILVER,0
35232903,SILVER,0
35262368,SILVER,0
35314226,SILVER,0
35315680,SILVER,0
35354397,SILVER,0
35355665,SILVER,0
35358258,SILVER,0
35363445,SILVER,0
35381143,SILVER,0
35394574,SILVER,0
35394996,SILVER,0
35405576,SILVER,0
35408188,SILVER,0
35435568,SILVER,0
35438849,SILVER,0
35440122,BRONZE,0
35443413,SILVER,0
35489678,SILVER,0
35499445,SILVER,0
35502694,SILVER,0
35509761,SILVER,0
35509896,SILVER,0
35510561,SILVER,0
35521625,SILVER,0
35522710,SILVER,0
35531799,SILVER,0
35543136,SILVER,0
35563138,SILVER,0
35570991,SILVER,0
35581053,SILVER,0
35595089,SILVER,0
35621286,SILVER,0
35622385,BRONZE,0
35634706,BRONZE,0
35669054,SILVER,0
35673958,SILVER,0
35674656,SILVER,0
35678791,SILVER,0
35691154,BRONZE,0
35695998,SILVER,0
35700237,GOLD,0
35708526,SILVER,0
35710148,SILVER,0
35712155,SILVER,0
35715211,SILVER,0
35716250,SILVER,0
35733129,SILVER,0
35741569,SILVER,0
35744910,SILVER,0
35747090,SILVER,0
35756551,SILVER,0
35758268,SILVER,0
35768115,SILVER,0
35771087,SILVER,0
35777969,SILVER,0
35778572,SILVER,0
35793090,SILVER,0
35796745,SILVER,0
35804774,BRONZE,0
35806141,SILVER,0
35808418,SILVER,0
35840481,SILVER,0
35852507,SILVER,0
35889577,SILVER,0
35889892,SILVER,0
35920818,SILVER,0
35949097,SILVER,0
35952506,SILVER,0
35971006,SILVER,0
36039739,SILVER,0
36050116,SILVER,0
36051637,SILVER,0
36120174,SILVER,0
36209876,SILVER,0
36269762,SILVER,0
36269992,SILVER,0
36332858,SILVER,0
36344593,SILVER,0
36347394,SILVER,0
36356622,SILVER,0
36360378,SILVER,0
36365249,SILVER,0
36380057,SILVER,0
36393926,SILVER,0
36395425,SILVER,0
36397686,BRONZE,0
36401991,SILVER,0
36405010,GOLD,0
36406879,SILVER,0
36413061,SILVER,0
36413469,SILVER,0
36417931,SILVER,0
36417940,SILVER,0
36443202,SILVER,0
36444190,SILVER,0
36450402,SILVER,0
36452174,SILVER,0
36460310,SILVER,0
36472532,SILVER,0
36472978,SILVER,0
36477388,SILVER,0
36478022,SILVER,0
36480932,SILVER,0
36482583,SILVER,0
36483250,SILVER,0
36525213,BRONZE,0
36530185,SILVER,0
36550067,SILVER,0
36551349,SILVER,0
36581571,SILVER,0
36584573,SILVER,0
36599959,BRONZE,0
36600957,BRONZE,0
36642555,GOLD,0
36651532,SILVER,0
36652421,SILVER,0
36652573,SILVER,0
36692608,SILVER,0
36700682,SILVER,0
36707343,SILVER,0
36712769,BRONZE,0
36717602,SILVER,0
36737572,SILVER,0
36750752,SILVER,0
36751123,SILVER,0
36768787,SILVER,0
36770527,BRONZE,0
36774711,BRONZE,0
36784945,SILVER,0
36785827,SILVER,0
36799513,SILVER,0
36804130,SILVER,0
36811293,SILVER,0
36815701,SILVER,0
36830827,SILVER,0
36839202,SILVER,0
36900043,SILVER,0
36912126,SILVER,0
36941111,SILVER,0
36941352,SILVER,0
36942356,SILVER,0
36960059,SILVER,0
36981551,SILVER,0
37033984,SILVER,0
37054942,SILVER,0
37056144,SILVER,0
37056958,SILVER,0
37060953,SILVER,0
37081120,SILVER,0
37084255,SILVER,0
37087043,SILVER,0
37114337,BRONZE,0
37114681,SILVER,0
37117866,BRONZE,0
37124160,BRONZE,0
37144006,SILVER,0
37149906,SILVER,0
37151351,SILVER,0
37151966,SILVER,0
37153792,SILVER,0
37161045,SILVER,0
37170320,SILVER,0
37179306,SILVER,0
37254137,SILVER,0
37267073,BRONZE,0
37271612,SILVER,0
37271961,SILVER,0
37277344,SILVER,0
37287133,BRONZE,0
37296206,SILVER,0
37301959,BRONZE,0
37311004,SILVER,0
37319329,SILVER,0
37330608,SILVER,0
37335767,SILVER,0
37339182,SILVER,0
37340932,BRONZE,0
37341709,GOLD,0
37346414,SILVER,0
37359370,BRONZE,0
37361249,SILVER,0
37368813,SILVER,0
37374759,SILVER,0
37376015,BRONZE,0
37379124,BRONZE,0
37388965,SILVER,0
37411194,SILVER,0
37438136,SILVER,0
37440694,SILVER,0
37449499,SILVER,0
37462934,SILVER,0
37464336,SILVER,0
37481094,SILVER,0
37495465,SILVER,0
37502556,BRONZE,0
37508466,SILVER,0
37518673,BRONZE,0
37520927,SILVER,0
37528188,SILVER,0
37547194,SILVER,0
37548348,SILVER,0
37549375,SILVER,0
37555368,SILVER,0
37589697,SILVER,0
37756704,GOLD,0
37761976,SILVER,0
37772848,BRONZE,0
37776483,SILVER,0
37777928,BRONZE,0
37788734,SILVER,0
37792703,SILVER,0
37809178,SILVER,0
37815330,SILVER,0
37824657,BRONZE,0
37827128,SILVER,0
37831432,BRONZE,0
37857974,SILVER,0
37859148,SILVER,0
37859400,SILVER,0
37874436,BRONZE,0
37914892,SILVER,0
37964335,BRONZE,0
37991846,SILVER,0
37992613,SILVER,0
37992614,SILVER,0
37999276,SILVER,0
38057564,SILVER,0
38080422,SILVER,0
38090606,SILVER,0
38090778,SILVER,0
38092335,SILVER,0
38099616,SILVER,0
38139975,SILVER,0
38247144,SILVER,0
38251062,SILVER,0
38253483,SILVER,0
38262643,SILVER,0
38268521,SILVER,0
38291458,SILVER,0
38293178,BRONZE,0
38295575,SILVER,0
38307565,SILVER,0
38323604,BRONZE,0
38323730,SILVER,0
38349552,SILVER,0
38361018,SILVER,0
38375081,SILVER,0
38378523,SILVER,0
38379443,SILVER,0
38386725,SILVER,0
38388348,SILVER,0
38409440,SILVER,0
38574548,SILVER,0
38574773,BRONZE,0
38581511,SILVER,0
38582111,SILVER,0
38594841,GOLD,0
38609525,SILVER,0
38629431,SILVER,0
38640306,BRONZE,0
38655153,SILVER,0
38675122,SILVER,0
38699137,SILVER,0
38702291,SILVER,0
38703032,BRONZE,0
38705184,BRONZE,0
38756177,BRONZE,0
38756653,SILVER,0
38758827,SILVER,0
38760234,SILVER,0
38764112,SILVER,0
38773240,BRONZE,0
38774943,SILVER,0
38781101,SILVER,0
38800527,SILVER,0
38804516,BRONZE,0
38812350,SILVER,0
38817737,SILVER,0
38820939,SILVER,0
38830282,SILVER,0
38862550,SILVER,0
38875302,SILVER,0
38890600,SILVER,0
38893767,SILVER,0
38896562,BRONZE,0
38903428,BRONZE,0
38912863,SILVER,0
38915868,SILVER,0
38915934,SILVER,0
38929961,BRONZE,0
38934030,BRONZE,0
38950847,SILVER,0
38973837,SILVER,0
38978166,BRONZE,0
39002382,SILVER,0
39008562,SILVER,0
39009298,BRONZE,0
39011372,SILVER,0
39019170,SILVER,0
39021213,SILVER,0
39023304,SILVER,0
39045564,SILVER,0
39054601,SILVER,0
39065728,SILVER,0
39077925,SILVER,0
39082263,SILVER,0
39083339,SILVER,0
39085704,BRONZE,0
39096649,SILVER,0
39097376,BRONZE,0
39098723,SILVER,0
39100081,BRONZE,0
39120710,SILVER,0
39122920,SILVER,0
39138517,SILVER,0
39144373,BRONZE,0
39150701,SILVER,0
39161071,SILVER,0
39162566,SILVER,0
39169852,SILVER,0
39175842,BRONZE,0
39181249,SILVER,0
39203512,SILVER,0
39220132,SILVER,0
39236104,BRONZE,0
39240588,SILVER,0
39246415,SILVER,0
39261238,SILVER,0
39267289,GOLD,0
39269667,SILVER,0
39278253,SILVER,0
39287238,SILVER,0
39295188,SILVER,0
39309702,SILVER,0
39439380,SILVER,0
39488507,SILVER,0
39517458,SILVER,0
39517765,SILVER,0
39532463,SILVER,0
39575688,SILVER,0
39595843,SILVER,0
39628940,SILVER,0
39656136,SILVER,0
39680122,SILVER,0
39680421,BRONZE,0
39680452,SILVER,0
39712896,SILVER,0
39716054,SILVER,0
39725083,GOLD,0
39730346,SILVER,0
39741108,SILVER,0
39752764,GOLD,0
39753304,BRONZE,0
39791394,SILVER,0
39795310,BRONZE,0
39805598,SILVER,0
39813694,SILVER,0
39814291,BRONZE,0
39829875,SILVER,0
39833104,SILVER,0
39849740,SILVER,0
39868871,GOLD,0
39888508,SILVER,0
39890271,SILVER,0
39893246,SILVER,0
39893287,SILVER,0
39900698,SILVER,0
39925228,SILVER,0
39925494,SILVER,0
39930508,SILVER,0
39930869,SILVER,0
39955867,SILVER,0
39964784,SILVER,0
39979328,BRONZE,0
39988235,SILVER,0
39996966,SILVER,0
40002084,SILVER,0
40005227,SILVER,0
40013913,SILVER,0
40014789,SILVER,0
40015612,SILVER,0
40017098,SILVER,0
40023324,SILVER,0
40034319,SILVER,0
40059800,SILVER,0
40061990,SILVER,0
40072098,SILVER,0
40139525,SILVER,0
40152511,SILVER,0
40160904,SILVER,0
40162644,SILVER,0
40171294,SILVER,0
40190663,SILVER,0
40200617,SILVER,0
40230538,BRONZE,0
40242058,SILVER,0
40250051,BRONZE,0
40250797,SILVER,0
40253540,SILVER,0
40258246,SILVER,0
40260414,BRONZE,0
40262994,SILVER,0
40279263,SILVER,0
40285300,SILVER,0
40296114,SILVER,0
40296456,SILVER,0
40298301,SILVER,0
40308682,SILVER,0
40312278,SILVER,0
40312707,SILVER,0
40315040,SILVER,0
40333491,SILVER,0
40352771,SILVER,0
40356018,BRONZE,0
40363398,SILVER,0
40372443,SILVER,0
40385654,SILVER,0
40410641,SILVER,0
40462669,BRONZE,0
40499491,SILVER,0
40513442,SILVER,0
40519905,GOLD,0
40522897,SILVER,0
40529430,SILVER,0
40530131,BRONZE,0
40564547,SILVER,0
40580244,SILVER,0
40593636,SILVER,0
40625963,SILVER,0
40629437,SILVER,0
40638925,SILVER,0
40640178,SILVER,0
40642996,SILVER,0
40673688,SILVER,0
40675011,SILVER,0
40676865,SILVER,0
40679730,GOLD,0
40689851,SILVER,0
40691139,SILVER,0
40696235,SILVER,0
40696352,SILVER,0
40698388,SILVER,0
40698401,SILVER,0
40700469,SILVER,0
40706336,BRONZE,0
40707459,SILVER,0
40708238,SILVER,0
40712384,SILVER,0
40714550,BRONZE,0
40720702,SILVER,0
40725231,SILVER,0
40736564,SILVER,0
40741774,SILVER,0
40742822,SILVER,0
40748226,SILVER,0
40750771,SILVER,0
40752453,GOLD,0
40791770,SILVER,0
40821595,SILVER,0
40822086,SILVER,0
40832172,SILVER,0
40833095,SILVER,0
40836860,SILVER,0
40847939,SILVER,0
40849380,BRONZE,0
40855193,GOLD,0
40863797,SILVER,0
40864321,SILVER,0
40869546,SILVER,0
40885268,SILVER,0
40901102,SILVER,0
40904479,SILVER,0
40911382,BRONZE,0
40914605,BRONZE,0
40928312,SILVER,0
40935967,SILVER,0
40940973,SILVER,0
40949298,SILVER,0
40957599,BRONZE,0
40958913,SILVER,0
40968198,SILVER,0
40973608,SILVER,0
40978947,SILVER,0
40980012,SILVER,0
40988093,BRONZE,0
41039663,SILVER,0
41049260,SILVER,0
41049612,SILVER,0
41100050,SILVER,0
41100438,SILVER,0
41110137,SILVER,0
41196084,SILVER,0
41196904,SILVER,0
41198790,SILVER,0
41217800,SILVER,0
41230899,SILVER,0
41232421,SILVER,0
41236376,BRONZE,0
41239275,SILVER,0
41241483,SILVER,0
41258510,SILVER,0
41259533,SILVER,0
41265338,SILVER,0
41268467,SILVER,0
41275341,BRONZE,0
41278721,BRONZE,0
41291991,SILVER,0
41298511,SILVER,0
41302026,SILVER,0
41303881,BRONZE,0
41642946,SILVER,0
41643683,GOLD,0
41653637,BRONZE,0
41664811,BRONZE,0
41672900,SILVER,0
41676450,SILVER,0
41690471,SILVER,0
41711557,SILVER,0
41749391,SILVER,0
41764737,SILVER,0
41784258,BRONZE,0
41788527,SILVER,0
41795503,SILVER,0
41796231,SILVER,0
41812130,BRONZE,0
41817373,SILVER,0
41864733,SILVER,0
41884090,SILVER,0
41885085,BRONZE,0
41892417,SILVER,0
41907954,SILVER,0
41933215,SILVER,0
41936025,GOLD,0
41936798,SILVER,0
41994224,SILVER,0
41997130,SILVER,0
41997701,SILVER,0
42015791,SILVER,0
42026517,SILVER,0
42028043,SILVER,0
42069663,SILVER,0
42142927,SILVER,0
42152085,BRONZE,0
42164174,SILVER,0
42179095,BRONZE,0
42189932,SILVER,0
42223703,SILVER,0
42653100,SILVER,0
42663969,BRONZE,0
42681239,SILVER,0
42684450,SILVER,0
42705592,SILVER,0
42708627,SILVER,0
42728207,SILVER,0
42728569,SILVER,0
42732072,SILVER,0
42732311,SILVER,0
42732321,SILVER,0
42744272,BRONZE,0
42768006,SILVER,0
42770580,SILVER,0
42785402,SILVER,0
42793684,SILVER,0
42810386,SILVER,0
42890382,SILVER,0
42901513,SILVER,0
42902764,SILVER,0
42929294,SILVER,0
42971599,SILVER,0
42999479,SILVER,0
43010638,SILVER,0
43088468,SILVER,0
43090694,SILVER,0
43126439,SILVER,0
43146178,GOLD,0
43147292,SILVER,0
43171090,SILVER,0
43172918,SILVER,0
43191239,SILVER,0
43197507,SILVER,0
43205962,BRONZE,0
43207785,SILVER,0
43231902,SILVER,0
43263779,BRONZE,0
43269138,SILVER,0
43273921,SILVER,0
43277508,SILVER,0
43320257,SILVER,0
43322181,SILVER,0
43325562,SILVER,0
43329347,SILVER,0
43332494,GOLD,0
43340843,SILVER,0
43350087,SILVER,0
43393939,SILVER,0
43401523,SILVER,0
43406388,SILVER,0
43415442,SILVER,0
43436167,SILVER,0
43443833,GOLD,0
43443903,SILVER,0
43443936,SILVER,0
43462074,BRONZE,0
43463895,SILVER,0
43473990,SILVER,0
43475020,SILVER,0
43489863,SILVER,0
43502520,SILVER,0
43514000,SILVER,0
43535024,SILVER,0
43543479,SILVER,0
43560371,SILVER,0
43561184,BRONZE,0
43563027,SILVER,0
43569435,SILVER,0
43596953,SILVER,0
43601373,SILVER,0
43613097,SILVER,0
43620276,SILVER,0
43627738,SILVER,0
43635810,SILVER,0
43636087,SILVER,0
43656452,SILVER,0
43668994,SILVER,0
43687184,BRONZE,0
43695109,SILVER,0
43733556,SILVER,0
43740858,SILVER,0
43743770,SILVER,0
43746506,SILVER,0
43751357,SILVER,0
43775503,SILVER,0
43786250,SILVER,0
43806149,BRONZE,0
43810182,SILVER,0
43832967,SILVER,0
43840772,SILVER,0
43855947,SILVER,0
43869793,BRONZE,0
43907405,SILVER,0
43927813,SILVER,0
43952029,SILVER,0
43952779,SILVER,0
43954721,SILVER,0
43970036,SILVER,0
43970863,SILVER,0
43988372,SILVER,0
44017534,SILVER,0
44025288,SILVER,0
44037752,SILVER,0
44061915,BRONZE,0
44078084,SILVER,0
44091866,GOLD,0
44095171,SILVER,0
44132928,SILVER,0
44135053,BRONZE,0
44145227,SILVER,0
44148548,SILVER,0
44159429,SILVER,0
44193131,BRONZE,0
44200970,SILVER,0
44203193,SILVER,0
44204842,SILVER,0
44210726,SILVER,0
44228229,SILVER,0
44241438,SILVER,0
44248122,SILVER,0
44252769,SILVER,0
44291649,SILVER,0
44310764,SILVER,0
44311098,SILVER,0
44317721,SILVER,0
44325978,SILVER,0
44331671,SILVER,0
44341798,SILVER,0
44404277,SILVER,0
44469185,SILVER,0
44479235,GOLD,0
44482860,SILVER,0
44502840,BRONZE,0
44520834,GOLD,0
44554178,SILVER,0
44573189,SILVER,0
44589640,SILVER,0
44601519,SILVER,0
44621139,SILVER,0
44623479,SILVER,0
44631585,SILVER,0
44641951,SILVER,0
44655634,GOLD,0
44679587,SILVER,0
44704520,SILVER,0
44705474,SILVER,0
44706456,SILVER,0
44719159,SILVER,0
44729865,SILVER,0
44771217,SILVER,0
44781241,SILVER,0
44804355,SILVER,0
44816136,SILVER,0
44824409,SILVER,0
44841454,SILVER,0
44842671,SILVER,0
44868482,SILVER,0
44893567,SILVER,0
44904240,BRONZE,0
44919702,SILVER,0
44942568,SILVER,0
45005619,SILVER,0
45021234,SILVER,0
45042823,BRONZE,0
45044488,SILVER,0
45045401,BRONZE,0
45059231,SILVER,0
45065069,SILVER,0
45066925,SILVER,0
45068702,SILVER,0
45082402,SILVER,0
45086158,BRONZE,0
45091607,SILVER,0
45116873,SILVER,0
45120981,SILVER,0
45154945,BRONZE,0
45155052,SILVER,0
45155329,SILVER,0
45162550,SILVER,0
45174073,SILVER,0
45176957,SILVER,0
45190604,SILVER,0
45198561,GOLD,0
45202857,SILVER,0
45220623,SILVER,0
45231674,SILVER,0
45242423,BRONZE,0
45242674,SILVER,0
45255554,SILVER,0
45269519,GOLD,0
45275076,SILVER,0
45290294,SILVER,0
45334065,SILVER,0
45349947,SILVER,0
45372442,SILVER,0
45381298,BRONZE,0
45411432,SILVER,0
45418130,BRONZE,0
45433507,SILVER,0
45440209,SILVER,0
45444327,GOLD,0
45455152,SILVER,0
45455695,SILVER,0
45457335,SILVER,0
45467947,BRONZE,0
45470880,SILVER,0
45485952,SILVER,0
45499999,SILVER,0
45509688,SILVER,0
45514901,BRONZE,0
45530407,BRONZE,0
45554513,GOLD,0
45570700,BRONZE,0
45583410,SILVER,0
45590290,SILVER,0
45604363,SILVER,0
45604627,SILVER,0
45634706,GOLD,0
45635188,SILVER,0
45654434,SILVER,0
45659919,SILVER,0
45669023,SILVER,0
45693692,SILVER,0
45697501,SILVER,0
45700363,SILVER,0
45700742,SILVER,0
45705735,SILVER,0
45715246,SILVER,0
45717661,SILVER,0
45721241,SILVER,0
45729478,SILVER,0
45759406,SILVER,0
45778157,SILVER,0
45780544,SILVER,0
45781019,BRONZE,0
45783756,GOLD,0
45786150,SILVER,0
45800467,SILVER,0
45807376,SILVER,0
45812124,SILVER,0
45814538,SILVER,0
45839410,SILVER,0
45920335,SILVER,0
45921049,SILVER,0
45930203,SILVER,0
45990839,SILVER,0
46011319,SILVER,0
46033433,BRONZE,0
46048018,SILVER,0
46053450,BRONZE,0
46054467,SILVER,0
46062020,BRONZE,0
46071422,GOLD,0
46077417,BRONZE,0
46081042,SILVER,0
46085790,SILVER,0
46090270,SILVER,0
46096655,SILVER,0
46107785,SILVER,0
46108836,SILVER,0
46117965,SILVER,0
46131277,SILVER,0
46142998,SILVER,0
46145880,SILVER,0
46155734,SILVER,0
46156782,BRONZE,0
46167427,SILVER,0
46177415,BRONZE,0
46179878,SILVER,0
46181399,SILVER,0
46190263,SILVER,0
46206995,SILVER,0
46209735,SILVER,0
46217629,SILVER,0
46242214,BRONZE,0
46262074,SILVER,0
46269961,SILVER,0
46271021,SILVER,0
46281431,SILVER,0
46292097,SILVER,0
46299837,SILVER,0
46314502,SILVER,0
46316290,SILVER,0
46323333,BRONZE,0
46324781,SILVER,0
46336946,SILVER,0
46337172,SILVER,0
46344891,SILVER,0
46355572,SILVER,0
46369987,BRONZE,0
46392647,SILVER,0
46393234,SILVER,0
46396614,BRONZE,0
46401448,BRONZE,0
46422664,SILVER,0
46423920,GOLD,0
46434117,SILVER,0
46510129,SILVER,0
46540032,GOLD,0
46553165,SILVER,0
46580413,SILVER,0
46640644,SILVER,0
46642621,SILVER,0
46663412,SILVER,0
46683293,SILVER,0
46693283,BRONZE,0
46739790,GOLD,0
46779283,SILVER,0
46809892,SILVER,0
46811796,SILVER,0
46909647,SILVER,0
47011465,SILVER,0
47013148,SILVER,0
47013913,BRONZE,0
47020213,BRONZE,0
47021855,SILVER,0
47029393,SILVER,0
47032689,BRONZE,0
47035062,SILVER,0
47038923,SILVER,0
47053273,SILVER,0
47054163,SILVER,0
47054282,SILVER,0
47055533,SILVER,0
47065246,SILVER,0
47075097,SILVER,0
47090891,SILVER,0
47092267,SILVER,0
47093910,GOLD,0
47102823,SILVER,0
47103538,SILVER,0
47106508,SILVER,0
47111102,BRONZE,0
47111311,SILVER,0
47116288,BRONZE,0
47125255,GOLD,0
47129016,SILVER,0
47129492,SILVER,0
47144384,SILVER,0
47178928,SILVER,0
47222215,BRONZE,0
47250217,SILVER,0
47290338,SILVER,0
47310372,SILVER,0
47322100,SILVER,0
47350341,SILVER,0
47440462,SILVER,0
47443234,SILVER,0
47445257,SILVER,0
47446548,SILVER,0
47456873,SILVER,0
47457045,SILVER,0
47457114,SILVER,0
47458893,SILVER,0
47464485,SILVER,0
47486641,SILVER,0
47492031,SILVER,0
47492212,SILVER,0
47494384,SILVER,0
47507750,SILVER,0
47509414,BRONZE,0
47516309,SILVER,0
47521628,SILVER,0
47523899,SILVER,0
47525658,SILVER,0
47526663,SILVER,0
47535132,SILVER,0
47537306,GOLD,0
47540406,SILVER,0
47553545,SILVER,0
47554617,SILVER,0
47554970,SILVER,0
47558664,SILVER,0
47564627,SILVER,0
47568968,SILVER,0
47571083,BRONZE,0
47582968,SILVER,0
47583412,SILVER,0
47583900,SILVER,0
47597323,SILVER,0
47598630,SILVER,0
47606519,SILVER,0
47607313,SILVER,0
47611921,BRONZE,0
47625519,SILVER,0
47647133,GOLD,0
47649234,SILVER,0
47651466,BRONZE,0
47652631,BRONZE,0
47658677,SILVER,0
47673398,SILVER,0
47674137,SILVER,0
47682073,SILVER,0
47699222,SILVER,0
47699627,SILVER,0
47713567,SILVER,0
47732482,GOLD,0
47747076,SILVER,0
47754048,SILVER,0
47754849,SILVER,0
47759269,SILVER,0
47762883,BRONZE,0
47781741,SILVER,0
47786943,SILVER,0
47809448,SILVER,0
47815825,SILVER,0
47816737,SILVER,0
47824145,SILVER,0
47828902,SILVER,0
47831853,SILVER,0
47844535,SILVER,0
47845930,SILVER,0
47871279,SILVER,0
47890541,SILVER,0
47901119,GOLD,0
47952830,SILVER,0
47972396,SILVER,0
47991985,SILVER,0
48011857,SILVER,0
48012243,SILVER,0
48034237,BRONZE,0
48043494,SILVER,0
48056325,SILVER,0
48082125,SILVER,0
48106770,SILVER,0
48114294,SILVER,0
48120720,BRONZE,0
48127171,BRONZE,0
48131785,SILVER,0
48131856,SILVER,0
48136908,BRONZE,0
48151519,SILVER,0
48153135,SILVER,0
48166404,SILVER,0
48176796,SILVER,0
48186612,SILVER,0
48194163,SILVER,0
48206439,SILVER,0
48213817,SILVER,0
48214231,SILVER,0
48223262,SILVER,0
48233026,BRONZE,0
48235789,SILVER,0
48246934,SILVER,0
48289248,SILVER,0
48299209,SILVER,0
48321544,SILVER,0
48322698,SILVER,0
48329256,SILVER,0
48332620,SILVER,0
48335169,BRONZE,0
48335716,SILVER,0
48348209,SILVER,0
48361533,SILVER,0
48380683,SILVER,0
48381633,SILVER,0
48386736,SILVER,0
48389317,SILVER,0
48411514,SILVER,0
48417288,SILVER,0
48430152,SILVER,0
48445183,SILVER,0
48451137,SILVER,0
48451999,SILVER,0
48458594,SILVER,0
48460858,SILVER,0
48467727,SILVER,0
48472501,BRONZE,0
48476963,SILVER,0
48487368,SILVER,0
48488008,SILVER,0
48532720,SILVER,0
48558614,SILVER,0
48588714,SILVER,0
48594893,SILVER,0
48596933,SILVER,0
48604204,SILVER,0
48605744,SILVER,0
48610978,SILVER,0
48611003,GOLD,0
48612896,SILVER,0
48612915,SILVER,0
48618410,SILVER,0
48626080,SILVER,0
48631543,SILVER,0
48632604,SILVER,0
48643199,SILVER,0
48648889,BRONZE,0
48664606,SILVER,0
48687326,SILVER,0
48722175,SILVER,0
48879166,SILVER,0
48934363,SILVER,0
48940122,SILVER,0
48954606,SILVER,0
48959386,SILVER,0
48970565,SILVER,0
49031060,SILVER,0
49039491,SILVER,0
49062369,SILVER,0
49069374,BRONZE,0
49090381,BRONZE,0
49093284,SILVER,0
49093640,BRONZE,0
49112141,SILVER,0
49120544,SILVER,0
49139144,SILVER,0
49183523,SILVER,0
49184053,SILVER,0
49211449,SILVER,0
49219618,SILVER,0
49222586,BRONZE,0
49227673,SILVER,0
49234617,SILVER,0
49253651,SILVER,0
49255474,SILVER,0
49259665,SILVER,0
49265432,SILVER,0
49274566,SILVER,0
49281306,SILVER,0
49298271,SILVER,0
49315507,SILVER,0
49335720,SILVER,0
49353260,SILVER,0
49374694,SILVER,0
49430641,SILVER,0
49440009,SILVER,0
49510052,SILVER,0
49511708,BRONZE,0
49601592,SILVER,0
49631093,SILVER,0
49640966,SILVER,0
49649827,SILVER,0
49680928,SILVER,0
49680982,SILVER,0
49700001,SILVER,0
49750789,SILVER,0
49771024,SILVER,0
49780659,SILVER,0
49880198,SILVER,0
49889898,SILVER,0
49891231,SILVER,0
49893009,SILVER,0
49929264,BRONZE,0
49940661,SILVER,0
49960499,BRONZE,0
49971135,BRONZE,0
49991994,SILVER,0
50010809,SILVER,0
50040192,SILVER,0
50093578,SILVER,0
50097451,SILVER,0
50105494,SILVER,0
50106485,BRONZE,0
50113635,SILVER,0
50123183,SILVER,0
50125589,BRONZE,0
50135755,SILVER,0
50143967,SILVER,0
50154158,BRONZE,0
50159896,SILVER,0
50163396,SILVER,0
50168637,SILVER,0
50171008,SILVER,0
50175765,SILVER,0
50177668,SILVER,0
50189980,SILVER,0
50192516,SILVER,0
50208433,SILVER,0
50224012,SILVER,0
50227088,SILVER,0
50239360,BRONZE,0
50252080,SILVER,0
50265189,SILVER,0
50269245,SILVER,0
50283716,BRONZE,0
50319198,SILVER,0
50333389,SILVER,0
50353436,SILVER,0
50353968,SILVER,0
50362918,SILVER,0
50365156,SILVER,0
50366405,SILVER,0
50374710,SILVER,0
50375042,SILVER,0
50381416,SILVER,0
50384023,SILVER,0
50402479,SILVER,0
50422472,SILVER,0
50440870,SILVER,0
50441735,SILVER,0
50451156,BRONZE,0
50452387,SILVER,0
50466106,BRONZE,0
50474426,SILVER,0
50493689,SILVER,0
50529355,SILVER,0
50552945,SILVER,0
50556849,GOLD,0
50557483,SILVER,0
50572858,SILVER,0
50574133,BRONZE,0
50576538,SILVER,0
50577070,SILVER,0
50578365,BRONZE,0
50586657,SILVER,0
50594093,BRONZE,0
50599139,SILVER,0
50606477,SILVER,0
50610312,SILVER,0
50618987,BRONZE,0
50632704,BRONZE,0
50633616,GOLD,0
50656526,SILVER,0
50668364,SILVER,0
50668537,SILVER,0
50668643,SILVER,0
50670254,SILVER,0
50670497,SILVER,0
50675375,BRONZE,0
50680969,SILVER,0
50699565,SILVER,0
50701937,SILVER,0
50709531,SILVER,0
50715227,SILVER,0
50717299,SILVER,0
50719337,SILVER,0
50727485,SILVER,0
50746282,BRONZE,0
50746952,SILVER,0
50759271,SILVER,0
50771774,SILVER,0
50775633,SILVER,0
50780453,SILVER,0
50790377,SILVER,0
50795029,SILVER,0
50796848,BRONZE,0
50808633,SILVER,0
50811043,SILVER,0
50820352,SILVER,0
50821894,SILVER,0
50823633,SILVER,0
50827388,SILVER,0
50843883,SILVER,0
50845080,SILVER,0
50850085,SILVER,0
50856782,SILVER,0
50862124,SILVER,0
50873402,BRONZE,0
50888583,SILVER,0
50892866,SILVER,0
50896365,SILVER,0
50909733,SILVER,0
50922130,SILVER,0
50930657,BRONZE,0
